Code,Station_ID,JMD_code,Station_Name,Altitude_m,Latitude,Longitude,Time,SPI
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,9/30/80,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,9/30/80,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,9/30/80,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,9/30/80,0
,CD0034,19,Qatraneh,730,31.15,36.07,9/30/80,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,9/30/80,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,9/30/80,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,9/30/80,0
,AL0017,23,Sawileh,1050,32,35.54,9/30/80,0
,CC0001,24,Madaba,758,31.43,35.48,9/30/80,0
,AD0012,25,Ramtha,590,32.3,35.59,9/30/80,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,9/30/80,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,9/30/80,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,9/30/80,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,9/30/80,0
,AL0004,30,Jarash,585,32.279346,35.892955,9/30/80,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,10/31/80,21.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,10/31/80,18
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,10/31/80,17.3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,10/31/80,13.4
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,10/31/80,11.7
,AD0012,25,Ramtha,590,32.3,35.59,10/31/80,9.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,10/31/80,8.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,10/31/80,7
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,10/31/80,6.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,10/31/80,5.9
,AL0004,30,Jarash,585,32.279346,35.892955,10/31/80,5
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,10/31/80,3.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,10/31/80,2.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,10/31/80,2.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,10/31/80,2.6
,CC0001,24,Madaba,758,31.43,35.48,10/31/80,2.6
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,10/31/80,2.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,10/31/80,2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,10/31/80,1.2
,AM0007,27,South Shuna,-211,31.904103,35.625541,10/31/80,0.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,10/31/80,0.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,10/31/80,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,10/31/80,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,10/31/80,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,10/31/80,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,10/31/80,0
,CD0034,19,Qatraneh,730,31.15,36.07,10/31/80,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,10/31/80,0
,AL0017,23,Sawileh,1050,32,35.54,10/31/80,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,10/31/80,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,11/30/80,17.1
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,11/30/80,17
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,11/30/80,15.8
,F 0003,28,Azraq South ,511,31.82568,36.818333,11/30/80,15.8
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,11/30/80,14.6
,AL0017,23,Sawileh,1050,32,35.54,11/30/80,13
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,11/30/80,11.3
,AL0004,30,Jarash,585,32.279346,35.892955,11/30/80,10.5
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,11/30/80,10
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,11/30/80,10
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,11/30/80,8.6
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,11/30/80,7.3
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,11/30/80,6.9
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,11/30/80,6.3
,AM0007,27,South Shuna,-211,31.904103,35.625541,11/30/80,3.5
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,11/30/80,3.3
,AD0012,25,Ramtha,590,32.3,35.59,11/30/80,3
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,11/30/80,2.7
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,11/30/80,2.6
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,11/30/80,2
,CC0001,24,Madaba,758,31.43,35.48,11/30/80,1.8
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,11/30/80,1.2
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,11/30/80,0.7
SYNP0029,,14,Queen AIA,722,31.43,35.59,11/30/80,0.7
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,11/30/80,0.1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,11/30/80,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,11/30/80,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,11/30/80,0
,CD0034,19,Qatraneh,730,31.15,36.07,11/30/80,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,11/30/80,0
,AL0017,23,Sawileh,1050,32,35.54,12/31/80,254
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,12/31/80,244.4
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,12/31/80,243.1
,CC0001,24,Madaba,758,31.43,35.48,12/31/80,216.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,12/31/80,192.9
,AL0004,30,Jarash,585,32.279346,35.892955,12/31/80,186.9
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,12/31/80,176.7
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,12/31/80,173
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,12/31/80,162.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,12/31/80,147.1
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,12/31/80,146.2
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,12/31/80,136.8
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,12/31/80,128.3
SYNP0029,,14,Queen AIA,722,31.43,35.59,12/31/80,123.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,12/31/80,113.8
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,12/31/80,102.3
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,12/31/80,97.1
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,12/31/80,95.1
,AD0012,25,Ramtha,590,32.3,35.59,12/31/80,93.8
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,12/31/80,92.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,12/31/80,82.2
,CD0034,19,Qatraneh,730,31.15,36.07,12/31/80,76
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,12/31/80,58
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,12/31/80,52.8
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,12/31/80,48.3
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,12/31/80,43.4
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,12/31/80,43.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,12/31/80,39.1
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,12/31/80,38.9
,F 0003,28,Azraq South ,511,31.82568,36.818333,12/31/80,38.9
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,1/31/81,164.1
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,1/31/81,148.9
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,1/31/81,148.8
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,1/31/81,111.6
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,1/31/81,111.4
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,1/31/81,87.8
,AL0017,23,Sawileh,1050,32,35.54,1/31/81,79
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,1/31/81,75.6
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,1/31/81,73.5
,CC0001,24,Madaba,758,31.43,35.48,1/31/81,63
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,1/31/81,48.2
,AD0012,25,Ramtha,590,32.3,35.59,1/31/81,47
,AL0004,30,Jarash,585,32.279346,35.892955,1/31/81,37.2
,AM0007,27,South Shuna,-211,31.904103,35.625541,1/31/81,35.3
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,1/31/81,33.6
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,1/31/81,22.1
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,1/31/81,18.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,1/31/81,16.3
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,1/31/81,15.8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,1/31/81,14.5
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,1/31/81,13.8
,CD0034,19,Qatraneh,730,31.15,36.07,1/31/81,6.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,1/31/81,3
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,1/31/81,1.9
,F 0003,28,Azraq South ,511,31.82568,36.818333,1/31/81,1.9
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,1/31/81,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,1/31/81,1.2
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,1/31/81,1.2
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,1/31/81,1.1
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,1/31/81,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,2/28/81,153.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,2/28/81,121.3
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,2/28/81,116.8
,AL0017,23,Sawileh,1050,32,35.54,2/28/81,113
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,2/28/81,71.6
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,2/28/81,70
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,2/28/81,68.6
,CC0001,24,Madaba,758,31.43,35.48,2/28/81,65.6
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,2/28/81,63.3
,AL0004,30,Jarash,585,32.279346,35.892955,2/28/81,47.9
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,2/28/81,47.7
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,2/28/81,37.4
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,2/28/81,37
,AD0012,25,Ramtha,590,32.3,35.59,2/28/81,36.6
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,2/28/81,31
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,2/28/81,28.7
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,2/28/81,26.1
SYNP0029,,14,Queen AIA,722,31.43,35.59,2/28/81,18.2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,2/28/81,18.2
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,2/28/81,15.9
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,2/28/81,14.8
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,2/28/81,12.5
,AM0007,27,South Shuna,-211,31.904103,35.625541,2/28/81,10.9
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,2/28/81,8.8
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,2/28/81,6.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,2/28/81,6.5
,CD0034,19,Qatraneh,730,31.15,36.07,2/28/81,4.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,2/28/81,1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,2/28/81,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,2/28/81,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,3/31/81,100
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,3/31/81,76.3
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,3/31/81,69.1
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,3/31/81,64.8
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,3/31/81,51.6
,AL0017,23,Sawileh,1050,32,35.54,3/31/81,48
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,3/31/81,47.2
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,3/31/81,43.3
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,3/31/81,36.6
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,3/31/81,36.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,3/31/81,35.6
,CC0001,24,Madaba,758,31.43,35.48,3/31/81,33.2
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,3/31/81,31.8
,AM0007,27,South Shuna,-211,31.904103,35.625541,3/31/81,31.3
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,3/31/81,27
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,3/31/81,20.5
,AL0004,30,Jarash,585,32.279346,35.892955,3/31/81,20.4
,AD0012,25,Ramtha,590,32.3,35.59,3/31/81,16.6
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,3/31/81,16.4
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,3/31/81,15.5
SYNP0029,,14,Queen AIA,722,31.43,35.59,3/31/81,15.3
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,3/31/81,15
,CD0034,19,Qatraneh,730,31.15,36.07,3/31/81,11.5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,3/31/81,8.8
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,3/31/81,8.5
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,3/31/81,5.5
,F 0003,28,Azraq South ,511,31.82568,36.818333,3/31/81,5.5
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,3/31/81,1.6
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,3/31/81,0.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,3/31/81,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,4/30/81,31.7
,AL0017,23,Sawileh,1050,32,35.54,4/30/81,22
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,4/30/81,20.4
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,4/30/81,18.8
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,4/30/81,18.4
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,4/30/81,17.2
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,4/30/81,16.3
,AL0004,30,Jarash,585,32.279346,35.892955,4/30/81,16.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,4/30/81,14.9
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,4/30/81,14.7
,AD0012,25,Ramtha,590,32.3,35.59,4/30/81,11.9
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,4/30/81,11.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,4/30/81,11.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,4/30/81,11.1
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,4/30/81,9.6
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,4/30/81,8.4
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,4/30/81,8
,F 0003,28,Azraq South ,511,31.82568,36.818333,4/30/81,8
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,4/30/81,6.1
,CC0001,24,Madaba,758,31.43,35.48,4/30/81,5
,AM0007,27,South Shuna,-211,31.904103,35.625541,4/30/81,5
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,4/30/81,2.9
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,4/30/81,2.2
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,4/30/81,1.4
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,4/30/81,1.1
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,4/30/81,0.6
SYNP0029,,14,Queen AIA,722,31.43,35.59,4/30/81,0.4
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,4/30/81,0.3
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,4/30/81,0
,CD0034,19,Qatraneh,730,31.15,36.07,4/30/81,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,5/31/81,1.8
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,5/31/81,0.6
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,5/31/81,0.4
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,5/31/81,0.4
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,5/31/81,0.2
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,5/31/81,0.2
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,5/31/81,0.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,5/31/81,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,5/31/81,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,5/31/81,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,5/31/81,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,5/31/81,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,5/31/81,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,5/31/81,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,5/31/81,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,5/31/81,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,5/31/81,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,5/31/81,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,5/31/81,0
,CD0034,19,Qatraneh,730,31.15,36.07,5/31/81,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,5/31/81,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,5/31/81,0
,AL0017,23,Sawileh,1050,32,35.54,5/31/81,0
,CC0001,24,Madaba,758,31.43,35.48,5/31/81,0
,AD0012,25,Ramtha,590,32.3,35.59,5/31/81,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,5/31/81,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,5/31/81,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,5/31/81,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,5/31/81,0
,AL0004,30,Jarash,585,32.279346,35.892955,5/31/81,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,6/30/81,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,6/30/81,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,6/30/81,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,6/30/81,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,6/30/81,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,6/30/81,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,6/30/81,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,6/30/81,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,6/30/81,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,6/30/81,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,6/30/81,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,6/30/81,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,6/30/81,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,6/30/81,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,6/30/81,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,6/30/81,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,6/30/81,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,6/30/81,0
,CD0034,19,Qatraneh,730,31.15,36.07,6/30/81,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,6/30/81,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,6/30/81,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,6/30/81,0
,AL0017,23,Sawileh,1050,32,35.54,6/30/81,0
,CC0001,24,Madaba,758,31.43,35.48,6/30/81,0
,AD0012,25,Ramtha,590,32.3,35.59,6/30/81,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,6/30/81,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,6/30/81,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,6/30/81,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,6/30/81,0
,AL0004,30,Jarash,585,32.279346,35.892955,6/30/81,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,7/31/81,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,7/31/81,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,7/31/81,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,7/31/81,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,7/31/81,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,7/31/81,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,7/31/81,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,7/31/81,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,7/31/81,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,7/31/81,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,7/31/81,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,7/31/81,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,7/31/81,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,7/31/81,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,7/31/81,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,7/31/81,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,7/31/81,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,7/31/81,0
,CD0034,19,Qatraneh,730,31.15,36.07,7/31/81,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,7/31/81,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,7/31/81,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,7/31/81,0
,AL0017,23,Sawileh,1050,32,35.54,7/31/81,0
,CC0001,24,Madaba,758,31.43,35.48,7/31/81,0
,AD0012,25,Ramtha,590,32.3,35.59,7/31/81,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,7/31/81,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,7/31/81,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,7/31/81,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,7/31/81,0
,AL0004,30,Jarash,585,32.279346,35.892955,7/31/81,0
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,8/31/81,0
AGRO0004,AL0010,2,Deir Alla,-224,32.22104282,35.62031634,8/31/81,0
AGRO0005,CF0006,3,Ghor Safi,-350,31.03106096,35.47030809,8/31/81,0
AGRO0008,AE0002,4,Irbed,616,32.55103034,35.85031273,8/31/81,0
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,8/31/81,0
AGRO0020,DA0002,6,Shoubek,1365,30.52106675,35.53030633,8/31/81,0
CLIM0019,DB0001,7,Tafieleh,1200,30.5,35.38,8/31/81,0
RAIN0037,AM0001,8,Salt,796,32.03103635,35.44,8/31/81,0
SYNP0006,ED0001,9,Aqaba,51,29.33,35.00032057,8/31/81,0
SYNP0011,AH0003,10,Ras Munief,1150,32.22,35.45,8/31/81,0
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,8/31/81,0
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,8/31/81,0
SYNP0024,F 0002,13,Safawi_H5,674,32.12,38.08,8/31/81,0
SYNP0029,,14,Queen AIA,722,31.43,35.59,8/31/81,0
SYNP0030,G 0007,15,Maan,1069,30.1,35.47,8/31/81,0
SYNP0031,G 0008,16,Al Jafer,865,30.28106357,36.15030025,8/31/81,0
CLIM0026,AL0015,17,Zarqa,664,32.08104361,36.07,8/31/81,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,8/31/81,0
,CD0034,19,Qatraneh,730,31.15,36.07,8/31/81,0
SYNP0028,F 0009,20,Azraq,610,31.5,36.49,8/31/81,0
SYNP0022,H 0001,21,Rwaished_H4,683,32.3,38.12,8/31/81,0
,AH0002,22,Wadi El-Rayyan,-200,32.24,35.35,8/31/81,0
,AL0017,23,Sawileh,1050,32,35.54,8/31/81,0
,CC0001,24,Madaba,758,31.43,35.48,8/31/81,0
,AD0012,25,Ramtha,590,32.3,35.59,8/31/81,0
,AB0002,26,Dier Abi Said,330,32.500792,35.684493,8/31/81,0
,AM0007,27,South Shuna,-211,31.904103,35.625541,8/31/81,0
,F 0003,28,Azraq South ,511,31.82568,36.818333,8/31/81,0
PURP0012,AL0018,29,University of Jordan,992,32.010893,35.873065,8/31/81,0
,AL0004,30,Jarash,585,32.279346,35.892955,8/31/81,0
AGRO0025,AL0055,18,Wadi Dhulil,575,32.15104237,36.28030146,9/30/81,1.9
SYNP0029,,14,Queen AIA,722,31.43,35.59,9/30/81,1.2
SYNP0023,AD0016,12,Mafreq,686,32.22,36.15,9/30/81,0.7
AGRO0018,CD0010,5,ErRabeh,920,31.27104991,35.75030499,9/30/81,0.2
SYNP0013,AL0019,11,Amman Airport,790,31.59,35.59,9/30/81,0.1
AGRO0001,AD0032,1,Bakoura,-170,32.67103427,35.62031876,9/30/81,0
